# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = SIR_typhi_notheta_norI2_jun3_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 50
#       term_buffer = 45
#       window = 5
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 4
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = temp.data.R
# init = temp.init.R
# random
#   seed = 1614998522
# output
#   file = outputnotheta_norI2_3jun.csv
#   diagnostic_file =  (Default)
#   refresh = 10
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,params.6,params.7,blood.1,blood.2,blood.3,blood.4,blood.5,blood.6,prop
# Adaptation terminated
# Step size = 0.600448
# Diagonal elements of inverse mass matrix:
# 0.0352813, 0.057412, 0.236375, 0.0125273, 0.141573, 0.415528
-49.972,0.959218,0.600448,3,7,0,0.449423,2.44111,0.770828,0.157385,5.24271,0.575829,0.0391286,0.241506,0.449423,0.449423,0.449423,0.449423,0.575829,0.270043,0.270043,0.467163,0.467163,0.467163,0.467163,0.994714
-47.9959,1,0.600448,3,7,0,0.4024,2.21353,2.54799,0.148916,2.15714,0.633925,0.0439881,0.370916,0.4024,0.4024,0.4024,0.4024,0.633925,0.257573,0.257573,0.448803,0.448803,0.448803,0.448803,0.884344
-45.7887,0.737085,0.600448,3,7,0,0.424629,1.75154,1.80127,0.180299,3.28136,0.405503,0.0736761,0.354528,0.424629,0.424629,0.424629,0.424629,0.405503,0.30274,0.30274,0.513829,0.513829,0.513829,0.513829,0.962423
-44.9709,0.999021,0.600448,2,3,0,0.428571,1.63353,1.91669,0.170411,3.07451,0.34061,0.0836737,0.365531,0.428571,0.428571,0.428571,0.428571,0.34061,0.288815,0.288815,0.494216,0.494216,0.494216,0.494216,0.953788
-44.9709,0.875336,0.600448,2,3,0,0.428571,1.63353,1.91669,0.170411,3.07451,0.34061,0.0836737,0.365531,0.428571,0.428571,0.428571,0.428571,0.34061,0.288815,0.288815,0.494216,0.494216,0.494216,0.494216,0.953788
-46.8344,0.779372,0.600448,3,7,0,0.40011,1.8134,0.958535,0.178457,2.40835,0.299392,0.0652574,0.246686,0.40011,0.40011,0.40011,0.40011,0.299392,0.300167,0.300167,0.510234,0.510234,0.510234,0.510234,0.910037
-46.5747,0.937235,0.600448,3,7,0,0.489681,1.87842,0.88153,0.178334,3.02351,0.280992,0.0748383,0.28688,0.489681,0.489681,0.489681,0.489681,0.280992,0.299994,0.299994,0.509992,0.509992,0.509992,0.509992,0.95137
-46.085,0.990653,0.600448,2,3,0,0.484175,1.72345,1.15207,0.150635,3.96343,0.313706,0.0864003,0.331185,0.484175,0.484175,0.484175,0.484175,0.313706,0.260123,0.260123,0.452581,0.452581,0.452581,0.452581,0.981002
-46.0375,0.924025,0.600448,3,7,0,0.404424,1.42348,1.95217,0.16003,5.22403,0.363357,0.0974157,0.34701,0.404424,0.404424,0.404424,0.404424,0.363357,0.273894,0.273894,0.47277,0.47277,0.47277,0.47277,0.994614
-45.609,1,0.600448,3,7,0,0.399843,1.21497,1.41209,0.14517,2.63568,0.229288,0.118641,0.302428,0.399843,0.399843,0.399843,0.399843,0.229288,0.251991,0.251991,0.440482,0.440482,0.440482,0.440482,0.92833
-45.609,0.638556,0.600448,3,7,0,0.399843,1.21497,1.41209,0.14517,2.63568,0.229288,0.118641,0.302428,0.399843,0.399843,0.399843,0.399843,0.229288,0.251991,0.251991,0.440482,0.440482,0.440482,0.440482,0.92833
-46.7425,0.79476,0.600448,3,7,0,0.428406,1.76412,1.22508,0.182053,1.59258,0.497214,0.0734019,0.302568,0.428406,0.428406,0.428406,0.428406,0.497214,0.305183,0.305183,0.517229,0.517229,0.517229,0.517229,0.7966
-47.735,0.978674,0.600448,3,7,0,0.384172,0.943057,4.03029,0.146533,4.59721,0.244881,0.14961,0.377346,0.384172,0.384172,0.384172,0.384172,0.244881,0.254028,0.254028,0.443525,0.443525,0.443525,0.443525,0.98992
-46.4687,0.961571,0.600448,2,3,0,0.376944,1.03154,2.77029,0.15301,4.63049,0.387111,0.134365,0.353331,0.376944,0.376944,0.376944,0.376944,0.387111,0.263628,0.263628,0.457757,0.457757,0.457757,0.457757,0.99025
-45.1362,0.884404,0.600448,3,7,0,0.449009,1.96484,1.73619,0.166798,2.62321,0.376813,0.0629412,0.369898,0.449009,0.449009,0.449009,0.449009,0.376813,0.283656,0.283656,0.486852,0.486852,0.486852,0.486852,0.92743
-46.6052,0.980947,0.600448,3,7,0,0.491468,2.03402,0.933504,0.166833,2.33714,0.178489,0.0642884,0.298236,0.491468,0.491468,0.491468,0.491468,0.178489,0.283707,0.283707,0.486924,0.486924,0.486924,0.486924,0.903396
-46.5964,0.84739,0.600448,3,7,0,0.37715,1.83577,1.62427,0.145869,1.97935,0.547234,0.0601516,0.30283,0.37715,0.37715,0.37715,0.37715,0.547234,0.253036,0.253036,0.442045,0.442045,0.442045,0.442045,0.861841
-46.623,0.759148,0.600448,3,7,0,0.460271,1.54686,1.00573,0.140652,2.71814,0.189397,0.0979993,0.291914,0.460271,0.460271,0.460271,0.460271,0.189397,0.245201,0.245201,0.430279,0.430279,0.430279,0.430279,0.934003
-47.196,0.883218,0.600448,2,3,0,0.449395,1.37927,1.11008,0.165218,4.6719,0.432378,0.113141,0.301304,0.449395,0.449395,0.449395,0.449395,0.432378,0.28139,0.28139,0.483599,0.483599,0.483599,0.483599,0.990646
-48.4488,0.909929,0.600448,3,7,0,0.41894,1.93137,1.85525,0.121181,2.27226,0.204148,0.060725,0.353412,0.41894,0.41894,0.41894,0.41894,0.204148,0.215228,0.215228,0.384134,0.384134,0.384134,0.384134,0.896921
-48.4754,0.981488,0.600448,3,7,0,0.443574,1.23063,1.61417,0.183678,4.62924,0.42453,0.129572,0.355277,0.443574,0.443574,0.443574,0.443574,0.42453,0.307436,0.307436,0.520356,0.520356,0.520356,0.520356,0.990238
-45.7239,0.873119,0.600448,2,3,0,0.359197,1.47426,2.65578,0.163108,1.83038,0.262752,0.0822372,0.333965,0.359197,0.359197,0.359197,0.359197,0.262752,0.27835,0.27835,0.479221,0.479221,0.479221,0.479221,0.839647
-45.6075,0.992654,0.600448,3,7,0,0.461494,1.93534,2.19123,0.164613,3.10469,0.26845,0.0666279,0.409909,0.461494,0.461494,0.461494,0.461494,0.26845,0.280519,0.280519,0.482347,0.482347,0.482347,0.482347,0.955162
-45.6075,0.76929,0.600448,3,7,0,0.461494,1.93534,2.19123,0.164613,3.10469,0.26845,0.0666279,0.409909,0.461494,0.461494,0.461494,0.461494,0.26845,0.280519,0.280519,0.482347,0.482347,0.482347,0.482347,0.955162
-46.8447,0.800644,0.600448,2,3,0,0.418106,2.15772,1.64168,0.143916,2.47003,0.159855,0.048328,0.337138,0.418106,0.418106,0.418106,0.418106,0.159855,0.250112,0.250112,0.437669,0.437669,0.437669,0.437669,0.915418
-47.8232,0.911091,0.600448,3,7,0,0.448162,1.74055,1.90748,0.169675,2.78219,0.621798,0.078618,0.381631,0.448162,0.448162,0.448162,0.448162,0.621798,0.287768,0.287768,0.492725,0.492725,0.492725,0.492725,0.938097
-46.8552,0.98692,0.600448,3,7,0,0.450671,1.79475,1.05513,0.163391,3.43073,0.556371,0.0748874,0.293772,0.450671,0.450671,0.450671,0.450671,0.556371,0.278759,0.278759,0.479812,0.479812,0.479812,0.479812,0.967637
-47.754,0.813614,0.600448,3,7,0,0.378164,1.32671,0.900641,0.147305,4.30343,0.327642,0.100345,0.224512,0.378164,0.378164,0.378164,0.378164,0.327642,0.255178,0.255178,0.44524,0.44524,0.44524,0.44524,0.986478
-49.9869,1,0.600448,2,3,0,0.465842,1.48058,1.51185,0.135529,7.65994,0.219589,0.105982,0.363123,0.465842,0.465842,0.465842,0.465842,0.219589,0.237427,0.237427,0.418483,0.418483,0.418483,0.418483,0.999529
-49.7717,0.965907,0.600448,3,7,0,0.394676,2.28726,1.07741,0.146774,1.39607,0.561331,0.0400771,0.260298,0.394676,0.394676,0.394676,0.394676,0.561331,0.254387,0.254387,0.444062,0.444062,0.444062,0.444062,0.752432
-50.9597,0.944028,0.600448,3,7,0,0.528278,2.30724,2.55859,0.180422,4.01831,0.139318,0.0525826,0.487382,0.528278,0.528278,0.528278,0.528278,0.139318,0.302913,0.302913,0.51407,0.51407,0.51407,0.51407,0.982017
-46.9285,1,0.600448,3,7,0,0.345922,1.81342,3.18799,0.144418,2.10149,0.307432,0.0564182,0.331651,0.345922,0.345922,0.345922,0.345922,0.307432,0.250866,0.250866,0.438798,0.438798,0.438798,0.438798,0.877726
-46.9285,0.695336,0.600448,3,7,0,0.345922,1.81342,3.18799,0.144418,2.10149,0.307432,0.0564182,0.331651,0.345922,0.345922,0.345922,0.345922,0.307432,0.250866,0.250866,0.438798,0.438798,0.438798,0.438798,0.877726
-46.9135,0.716869,0.600448,3,7,0,0.492182,1.57535,0.868449,0.157147,2.38411,0.182849,0.10185,0.285661,0.492182,0.492182,0.492182,0.492182,0.182849,0.269696,0.269696,0.466656,0.466656,0.466656,0.466656,0.907829
-46.4859,0.732226,0.600448,3,7,0,0.404563,1.32575,3.50321,0.144834,4.21871,0.348389,0.107453,0.392386,0.404563,0.404563,0.404563,0.404563,0.348389,0.251488,0.251488,0.43973,0.43973,0.43973,0.43973,0.985282
-46.759,0.952186,0.600448,2,3,0,0.334314,1.61837,2.78537,0.15056,3.8695,0.480288,0.0662682,0.313685,0.334314,0.334314,0.334314,0.334314,0.480288,0.260011,0.260011,0.452416,0.452416,0.452416,0.452416,0.979131
-48.2144,0.90974,0.600448,3,7,0,0.563164,2.12189,0.690215,0.155381,2.05812,0.186368,0.0674702,0.280755,0.563164,0.563164,0.563164,0.563164,0.186368,0.267111,0.267111,0.462874,0.462874,0.462874,0.462874,0.872306
-48.2144,0.662092,0.600448,2,3,0,0.563164,2.12189,0.690215,0.155381,2.05812,0.186368,0.0674702,0.280755,0.563164,0.563164,0.563164,0.563164,0.186368,0.267111,0.267111,0.462874,0.462874,0.462874,0.462874,0.872306
-48.1373,0.982234,0.600448,3,7,0,0.557546,1.92124,0.589159,0.151604,2.78647,0.205836,0.0816389,0.248223,0.557546,0.557546,0.557546,0.557546,0.205836,0.261554,0.261554,0.454698,0.454698,0.454698,0.454698,0.938362
-48.7617,0.849879,0.600448,3,7,0,0.329688,1.12078,6.50604,0.171042,2.67487,0.434686,0.107487,0.329196,0.329688,0.329688,0.329688,0.329688,0.434686,0.289712,0.289712,0.495491,0.495491,0.495491,0.495491,0.931084
-48.5643,0.707797,0.600448,3,7,0,0.424303,1.35866,0.755906,0.195008,1.51817,0.408174,0.109048,0.225057,0.424303,0.424303,0.424303,0.424303,0.408174,0.322954,0.322954,0.541608,0.541608,0.541608,0.541608,0.780888
-45.8491,0.963559,0.600448,2,3,0,0.48774,1.86256,1.46891,0.161085,2.40139,0.232735,0.075734,0.375474,0.48774,0.48774,0.48774,0.48774,0.232735,0.275424,0.275424,0.47499,0.47499,0.47499,0.47499,0.909408
-46.484,0.822477,0.600448,3,7,0,0.339849,1.78802,2.518,0.152675,3.42189,0.371937,0.0568537,0.31245,0.339849,0.339849,0.339849,0.339849,0.371937,0.263135,0.263135,0.457029,0.457029,0.457029,0.457029,0.967349
-46.354,0.736444,0.600448,3,7,0,0.413239,1.43113,1.01898,0.152133,4.25014,0.42672,0.0987801,0.264075,0.413239,0.413239,0.413239,0.413239,0.42672,0.262335,0.262335,0.45585,0.45585,0.45585,0.45585,0.985738
-45.4421,0.925007,0.600448,2,3,0,0.438176,1.45987,1.43365,0.150542,3.9697,0.296686,0.101774,0.333698,0.438176,0.438176,0.438176,0.438176,0.296686,0.259984,0.259984,0.452377,0.452377,0.452377,0.452377,0.981121
-45.4421,0.721842,0.600448,2,3,0,0.438176,1.45987,1.43365,0.150542,3.9697,0.296686,0.101774,0.333698,0.438176,0.438176,0.438176,0.438176,0.296686,0.259984,0.259984,0.452377,0.452377,0.452377,0.452377,0.981121
-47.2613,0.670508,0.600448,2,3,0,0.412669,1.36625,2.12137,0.13946,2.12748,0.151895,0.105256,0.363204,0.412669,0.412669,0.412669,0.412669,0.151895,0.243399,0.243399,0.427555,0.427555,0.427555,0.427555,0.880862
-45.9221,0.969065,0.600448,2,3,0,0.397304,1.63959,1.92767,0.163258,1.88958,0.174422,0.0771008,0.339502,0.397304,0.397304,0.397304,0.397304,0.174422,0.278567,0.278567,0.479534,0.479534,0.479534,0.479534,0.848865
-45.0437,0.808809,0.600448,3,7,0,0.429556,1.6688,1.80412,0.157907,2.06155,0.371831,0.0809593,0.358843,0.429556,0.429556,0.429556,0.429556,0.371831,0.270805,0.270805,0.468275,0.468275,0.468275,0.468275,0.872744
-47.833,0.88162,0.600448,3,7,0,0.305322,1.00051,3.17631,0.162249,3.31128,0.388449,0.112265,0.292578,0.305322,0.305322,0.305322,0.305322,0.388449,0.27711,0.27711,0.477431,0.477431,0.477431,0.477431,0.963531
-48.0301,1,0.600448,2,3,0,0.304965,1.12251,2.64119,0.17443,3.06409,0.459114,0.0992549,0.283228,0.304965,0.304965,0.304965,0.304965,0.459114,0.294508,0.294508,0.50228,0.50228,0.50228,0.50228,0.953304
-48.2184,0.966734,0.600448,3,7,0,0.340363,1.13047,1.89288,0.137907,4.38434,0.616128,0.109897,0.289092,0.340363,0.340363,0.340363,0.340363,0.616128,0.241046,0.241046,0.423989,0.423989,0.423989,0.423989,0.987529
-49.8285,0.655636,0.600448,2,3,0,0.357476,2.12621,2.77998,0.143813,1.29511,0.38172,0.0426427,0.335298,0.357476,0.357476,0.357476,0.357476,0.38172,0.249957,0.249957,0.437436,0.437436,0.437436,0.437436,0.726132
-45.0125,1,0.600448,3,7,0,0.374441,1.82916,2.07671,0.158275,2.94799,0.329976,0.0601159,0.327508,0.374441,0.374441,0.374441,0.374441,0.329976,0.271341,0.271341,0.469056,0.469056,0.469056,0.469056,0.947555
-46.0217,0.950892,0.600448,3,7,0,0.410277,2.07852,1.50306,0.161425,1.57307,0.37415,0.0513319,0.319011,0.410277,0.410277,0.410277,0.410277,0.37415,0.275918,0.275918,0.475705,0.475705,0.475705,0.475705,0.792592
-47.1647,0.905763,0.600448,3,7,0,0.345787,1.73223,3.00342,0.178982,2.12368,0.255884,0.0611664,0.32863,0.345787,0.345787,0.345787,0.345787,0.255884,0.300901,0.300901,0.511261,0.511261,0.511261,0.511261,0.880409
-46.6531,1,0.600448,3,7,0,0.415004,1.50995,1.91058,0.192232,1.49698,0.385633,0.0916835,0.353585,0.415004,0.415004,0.415004,0.415004,0.385633,0.319185,0.319185,0.53649,0.53649,0.53649,0.53649,0.776196
-49.1756,0.559096,0.600448,2,3,0,0.424955,2.56056,1.41146,0.194811,2.80014,0.529103,0.0328327,0.321356,0.424955,0.424955,0.424955,0.424955,0.529103,0.322687,0.322687,0.541247,0.541247,0.541247,0.541247,0.939198
-48.5889,0.987426,0.600448,2,3,0,0.455349,1.51747,1.66225,0.187953,2.93588,0.564024,0.0998426,0.368964,0.455349,0.455349,0.455349,0.455349,0.564024,0.313333,0.313333,0.528489,0.528489,0.528489,0.528489,0.946916
-54.0092,0.851848,0.600448,3,7,0,0.360137,1.24792,2.86098,0.118119,2.18634,0.799675,0.103395,0.339533,0.360137,0.360137,0.360137,0.360137,0.799675,0.210407,0.210407,0.376543,0.376543,0.376543,0.376543,0.887673
-51.9472,0.989326,0.600448,3,7,0,0.307706,1.30728,0.92724,0.137017,3.67182,0.583058,0.0832514,0.185964,0.307706,0.307706,0.307706,0.307706,0.583058,0.239694,0.239694,0.421935,0.421935,0.421935,0.421935,0.97457
-52.4916,0.993743,0.600448,2,3,0,0.390344,1.091,2.03288,0.119718,3.27936,0.72263,0.131108,0.339225,0.390344,0.390344,0.390344,0.390344,0.72263,0.212928,0.212928,0.380518,0.380518,0.380518,0.380518,0.962348
-49.7237,1,0.600448,3,7,0,0.378821,1.70022,1.89164,0.155021,2.95429,0.087155,0.0691887,0.321685,0.378821,0.378821,0.378821,0.378821,0.087155,0.266583,0.266583,0.4621,0.4621,0.4621,0.4621,0.947884
-49.5696,0.978004,0.600448,3,7,0,0.483874,2.47278,1.57057,0.160667,2.87811,0.687547,0.0408147,0.383263,0.483874,0.483874,0.483874,0.483874,0.687547,0.274818,0.274818,0.474112,0.474112,0.474112,0.474112,0.943759
-49.5068,0.935611,0.600448,3,7,0,0.486051,2.89,1.07613,0.161116,2.22228,0.62741,0.027013,0.320351,0.486051,0.486051,0.486051,0.486051,0.62741,0.27547,0.27547,0.475057,0.475057,0.475057,0.475057,0.891639
-49.2282,0.988932,0.600448,4,11,0,0.363636,1.02602,3.83397,0.13408,4.43369,0.152175,0.130338,0.355773,0.363636,0.363636,0.363636,0.363636,0.152175,0.235215,0.235215,0.415104,0.415104,0.415104,0.415104,0.988129
-47.3723,0.941998,0.600448,2,3,0,0.388366,0.854821,3.56691,0.15116,2.73711,0.382158,0.165195,0.377397,0.388366,0.388366,0.388366,0.388366,0.382158,0.260898,0.260898,0.453729,0.453729,0.453729,0.453729,0.935243
-46.361,0.993362,0.600448,4,15,0,0.471996,2.23365,1.42143,0.17747,2.37321,0.433951,0.0505678,0.358071,0.471996,0.471996,0.471996,0.471996,0.433951,0.298785,0.298785,0.508297,0.508297,0.508297,0.508297,0.906819
-47.968,0.818684,0.600448,3,7,0,0.391824,1.19999,0.84204,0.139789,2.78618,0.518855,0.118016,0.223014,0.391824,0.391824,0.391824,0.391824,0.518855,0.243897,0.243897,0.428308,0.428308,0.428308,0.428308,0.938344
-46.3043,0.999752,0.600448,3,7,0,0.391039,1.91916,3.91189,0.176645,2.30644,0.417607,0.0573773,0.383217,0.391039,0.391039,0.391039,0.391039,0.417607,0.297626,0.297626,0.506671,0.506671,0.506671,0.506671,0.900385
-46.2171,0.843829,0.600448,3,5,0,0.462465,1.92489,2.08377,0.157495,1.93104,0.357452,0.06747,0.404906,0.462465,0.462465,0.462465,0.462465,0.357452,0.270203,0.270203,0.467397,0.467397,0.467397,0.467397,0.855002
-48.16,0.853437,0.600448,2,3,0,0.38793,1.2281,1.25992,0.169875,2.2053,0.125649,0.113604,0.277883,0.38793,0.38793,0.38793,0.38793,0.125649,0.288052,0.288052,0.49313,0.49313,0.49313,0.49313,0.889782
-49.1411,0.924373,0.600448,2,3,0,0.422596,1.4872,1.81585,0.163118,1.12089,0.362743,0.0955084,0.35384,0.422596,0.422596,0.422596,0.422596,0.362743,0.278364,0.278364,0.479242,0.479242,0.479242,0.479242,0.674009
-50.0113,1,0.600448,3,7,0,0.431732,1.79327,2.03775,0.143957,9.61179,0.325456,0.0718468,0.375468,0.431732,0.431732,0.431732,0.431732,0.325456,0.250174,0.250174,0.437761,0.437761,0.437761,0.437761,0.999933
-47.7053,0.99467,0.600448,3,7,0,0.364855,0.739981,1.8873,0.154498,2.47731,0.160062,0.17408,0.309587,0.364855,0.364855,0.364855,0.364855,0.160062,0.265816,0.265816,0.460974,0.460974,0.460974,0.460974,0.916031
-46.2057,1,0.600448,3,7,0,0.34303,1.33275,2.64745,0.16154,3.366,0.527269,0.0904748,0.318733,0.34303,0.34303,0.34303,0.34303,0.527269,0.276085,0.276085,0.475947,0.475947,0.475947,0.475947,0.965473
-47.2035,0.920995,0.600448,3,7,0,0.34413,1.95669,3.20706,0.159249,3.22177,0.543866,0.0486345,0.330201,0.34413,0.34413,0.34413,0.34413,0.543866,0.272759,0.272759,0.471121,0.471121,0.471121,0.471121,0.960116
-46.9812,0.982854,0.600448,3,7,0,0.364583,1.35325,1.51973,0.13232,2.60392,0.518403,0.0942074,0.284823,0.364583,0.364583,0.364583,0.364583,0.518403,0.232518,0.232518,0.410971,0.410971,0.410971,0.410971,0.926017
-47.2407,0.917962,0.600448,3,7,0,0.410581,2.06253,3.58989,0.15377,5.34136,0.277429,0.0521982,0.399249,0.410581,0.410581,0.410581,0.410581,0.277429,0.264747,0.264747,0.459403,0.459403,0.459403,0.459403,0.995211
-45.9722,0.977157,0.600448,3,7,0,0.395194,1.68639,1.68289,0.165274,1.46165,0.377493,0.0731851,0.321753,0.395194,0.395194,0.395194,0.395194,0.377493,0.281471,0.281471,0.483716,0.483716,0.483716,0.483716,0.768148
-46.514,0.938068,0.600448,3,7,0,0.456292,2.0712,1.55669,0.140534,4.1149,0.201044,0.0575087,0.360091,0.456292,0.456292,0.456292,0.456292,0.201044,0.245023,0.245023,0.430009,0.430009,0.430009,0.430009,0.983672
-46.1748,1,0.600448,3,7,0,0.456426,2.15446,1.48628,0.145871,4.36615,0.245236,0.0529295,0.353177,0.456426,0.456426,0.456426,0.456426,0.245236,0.253038,0.253038,0.442048,0.442048,0.442048,0.442048,0.9873
-46.7315,0.866875,0.600448,2,3,0,0.472744,1.96083,1.37214,0.138502,4.5837,0.240527,0.0665349,0.352874,0.472744,0.472744,0.472744,0.472744,0.240527,0.241948,0.241948,0.425358,0.425358,0.425358,0.425358,0.989783
-46.0129,0.927476,0.600448,3,7,0,0.43408,1.73185,0.983323,0.173401,2.39291,0.464038,0.0768136,0.271705,0.43408,0.43408,0.43408,0.43408,0.464038,0.293055,0.293055,0.500229,0.500229,0.500229,0.500229,0.908636
-49.9258,0.819246,0.600448,2,3,0,0.320758,1.96726,4.99764,0.180356,2.68149,0.44019,0.0448545,0.318592,0.320758,0.320758,0.320758,0.320758,0.44019,0.30282,0.30282,0.51394,0.51394,0.51394,0.51394,0.931539
-44.6111,1,0.600448,2,3,0,0.39867,1.77276,2.17103,0.154368,2.63164,0.272082,0.0677198,0.353198,0.39867,0.39867,0.39867,0.39867,0.272082,0.265625,0.265625,0.460693,0.460693,0.460693,0.460693,0.92804
-44.8356,0.886997,0.600448,3,7,0,0.399099,1.38591,1.91375,0.16926,3.06619,0.281432,0.0998135,0.340222,0.399099,0.399099,0.399099,0.399099,0.281432,0.287176,0.287176,0.491881,0.491881,0.491881,0.491881,0.953402
-46.6163,0.8153,0.600448,2,3,0,0.379341,1.14202,1.15713,0.144375,2.28571,0.245018,0.121076,0.260081,0.379341,0.379341,0.379341,0.379341,0.245018,0.2508,0.2508,0.438699,0.438699,0.438699,0.438699,0.898298
-46.1251,0.992794,0.600448,2,3,0,0.404641,1.03139,1.68911,0.148369,2.51309,0.208247,0.14426,0.329911,0.404641,0.404641,0.404641,0.404641,0.208247,0.256762,0.256762,0.447597,0.447597,0.447597,0.447597,0.918982
-46.1595,0.986902,0.600448,3,7,0,0.353203,1.17595,3.12964,0.172007,2.13881,0.49254,0.108972,0.337756,0.353203,0.353203,0.353203,0.353203,0.49254,0.291081,0.291081,0.497434,0.497434,0.497434,0.497434,0.882205
-47.1817,0.922676,0.600448,3,7,0,0.374409,0.785458,1.26347,0.150506,3.08865,0.23381,0.170697,0.268574,0.374409,0.374409,0.374409,0.374409,0.23381,0.259931,0.259931,0.452298,0.452298,0.452298,0.452298,0.954437
-50.4566,0.740589,0.600448,3,7,0,0.419021,0.519754,1.41528,0.1733,2.82084,0.175142,0.249178,0.317258,0.419021,0.419021,0.419021,0.419021,0.175142,0.292912,0.292912,0.500026,0.500026,0.500026,0.500026,0.940444
-51.5887,0.675276,0.600448,3,5,0,0.273791,0.939272,5.31148,0.140414,2.52118,0.552587,0.107028,0.27244,0.273791,0.273791,0.273791,0.273791,0.552587,0.244842,0.244842,0.429736,0.429736,0.429736,0.429736,0.919635
-50.9007,1,0.600448,2,3,0,0.2752,0.980715,4.46388,0.1405,2.39895,0.549701,0.103212,0.27203,0.2752,0.2752,0.2752,0.2752,0.549701,0.244971,0.244971,0.429932,0.429932,0.429932,0.429932,0.909187
-48.5851,0.982732,0.600448,2,3,0,0.37406,1.08545,2.35224,0.201459,2.46083,0.544881,0.126338,0.338466,0.37406,0.37406,0.37406,0.37406,0.544881,0.331633,0.331633,0.553285,0.553285,0.553285,0.553285,0.914636
-47.1996,0.972358,0.600448,2,3,0,0.336828,1.2323,2.25936,0.18829,2.58402,0.497689,0.0982259,0.301657,0.336828,0.336828,0.336828,0.336828,0.497689,0.313796,0.313796,0.529124,0.529124,0.529124,0.529124,0.92453
-47.4808,0.981613,0.600448,3,7,0,0.414098,1.08996,2.52381,0.137748,3.35906,0.17327,0.139233,0.380907,0.414098,0.414098,0.414098,0.414098,0.17327,0.240804,0.240804,0.423621,0.423621,0.423621,0.423621,0.965232
-48.8324,0.921832,0.600448,2,3,0,0.396565,1.27805,1.25408,0.151633,3.77615,0.109024,0.110475,0.28341,0.396565,0.396565,0.396565,0.396565,0.109024,0.261597,0.261597,0.454761,0.454761,0.454761,0.454761,0.977089
-48.159,1,0.600448,2,3,0,0.449129,1.40544,1.75725,0.147006,6.39282,0.209113,0.110153,0.371646,0.449129,0.449129,0.449129,0.449129,0.209113,0.254732,0.254732,0.444576,0.444576,0.444576,0.444576,0.998326
-48.3096,0.95064,0.600448,3,7,0,0.367999,2.35923,3.85633,0.164367,4.38282,0.372758,0.0347733,0.360218,0.367999,0.367999,0.367999,0.367999,0.372758,0.280165,0.280165,0.481838,0.481838,0.481838,0.481838,0.98751
-49.2637,0.984096,0.600448,3,7,0,0.484707,1.44036,0.705418,0.123384,2.84361,0.307111,0.114799,0.245309,0.484707,0.484707,0.484707,0.484707,0.307111,0.218678,0.218678,0.389535,0.389535,0.389535,0.389535,0.941785
-49.5653,0.929224,0.600448,3,7,0,0.515057,1.19623,0.821948,0.14009,3.67202,0.262586,0.155718,0.288651,0.515057,0.515057,0.515057,0.515057,0.262586,0.244353,0.244353,0.428997,0.428997,0.428997,0.428997,0.974575
-47.522,0.820632,0.600448,2,3,0,0.36062,1.63561,1.80366,0.133124,2.56907,0.207801,0.0702613,0.301228,0.36062,0.36062,0.36062,0.36062,0.207801,0.233751,0.233751,0.412862,0.412862,0.412862,0.412862,0.923393
-47.2779,1,0.600448,3,7,0,0.470818,1.4348,2.00326,0.166524,4.36102,0.267569,0.112131,0.407307,0.470818,0.470818,0.470818,0.470818,0.267569,0.283264,0.283264,0.486289,0.486289,0.486289,0.486289,0.987235
-45.9944,1,0.600448,3,7,0,0.430341,2.10607,2.72449,0.160596,2.25745,0.437846,0.0523791,0.40212,0.430341,0.430341,0.430341,0.430341,0.437846,0.274717,0.274717,0.473964,0.473964,0.473964,0.473964,0.895383
-49.1576,0.747734,0.600448,2,3,0,0.445801,2.37713,3.05561,0.156767,1.36124,0.342406,0.0413777,0.424806,0.445801,0.445801,0.445801,0.445801,0.342406,0.26914,0.26914,0.465844,0.465844,0.465844,0.465844,0.743656
-45.7414,0.902423,0.600448,3,7,0,0.379833,1.19807,2.01055,0.184187,1.83492,0.274014,0.114624,0.328968,0.379833,0.379833,0.379833,0.379833,0.274014,0.308141,0.308141,0.521332,0.521332,0.521332,0.521332,0.840374
-45.7414,0.322066,0.600448,2,3,0,0.379833,1.19807,2.01055,0.184187,1.83492,0.274014,0.114624,0.328968,0.379833,0.379833,0.379833,0.379833,0.274014,0.308141,0.308141,0.521332,0.521332,0.521332,0.521332,0.840374
