# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = SIR_typhi_notheta_norI2_jun3_model
# method = sample (Default)
#   sample
#     num_samples = 5000
#     num_warmup = 250
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 50
#       term_buffer = 45
#       window = 5
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 6
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = temp.data.R
# init = temp.init.R
# random
#   seed = 2454467434
# output
#   file = outputnotheta_norI2_jun26.csv
#   diagnostic_file =  (Default)
#   refresh = 10
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,beta,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,params.6,params.7,blood.1,blood.2,blood.3,blood.4,blood.5,blood.6,prop
# Adaptation terminated
# Step size = 0.450852
# Diagonal elements of inverse mass matrix:
# 0.048736, 0.139795, 0.323374, 0.0188067, 0.106381, 0.255538
-45.8824,0.978972,0.450852,3,7,0,0.436797,1.91401,2.07213,0.138102,3.09502,0.221679,0.0644219,0.381797,0.436797,0.436797,0.436797,0.436797,0.221679,0.241342,0.241342,0.424437,0.424437,0.424437,0.424437,0.954726
-46.7088,0.958456,0.450852,3,7,0,0.431697,1.794,1.29287,0.191482,2.22405,0.202414,0.0717883,0.313204,0.431697,0.431697,0.431697,0.431697,0.202414,0.318163,0.318163,0.535098,0.535098,0.535098,0.535098,0.89183
-48.8283,0.962785,0.450852,3,7,0,0.499977,2.56353,0.970445,0.124755,3.326,0.410568,0.0385144,0.310528,0.499977,0.499977,0.499977,0.499977,0.410568,0.220818,0.220818,0.392876,0.392876,0.392876,0.392876,0.964064
-48.096,0.989787,0.450852,3,7,0,0.387221,1.51647,1.46578,0.196443,1.99265,0.167638,0.0849897,0.297812,0.387221,0.387221,0.387221,0.387221,0.167638,0.324895,0.324895,0.544233,0.544233,0.544233,0.544233,0.863666
-50.5317,0.82222,0.450852,3,7,0,0.427624,1.69846,4.88309,0.125471,2.48055,0.472442,0.0782404,0.424386,0.427624,0.427624,0.427624,0.427624,0.472442,0.221933,0.221933,0.394611,0.394611,0.394611,0.394611,0.916303
-51.8836,0.982889,0.450852,2,3,0,0.37769,2.51527,3.54173,0.111189,2.78466,0.317352,0.0305327,0.366751,0.37769,0.37769,0.37769,0.37769,0.317352,0.199388,0.199388,0.35902,0.35902,0.35902,0.35902,0.93825
-50.2341,0.998229,0.450852,3,7,0,0.38611,2.10568,2.79841,0.111003,3.67508,0.262708,0.0470138,0.362593,0.38611,0.38611,0.38611,0.38611,0.262708,0.199089,0.199089,0.358542,0.358542,0.358542,0.358542,0.974653
-46.3979,0.986811,0.450852,3,7,0,0.453254,1.5885,1.10695,0.186123,1.84655,0.391639,0.0925687,0.303424,0.453254,0.453254,0.453254,0.453254,0.391639,0.310815,0.310815,0.525024,0.525024,0.525024,0.525024,0.84222
-44.9417,0.972472,0.450852,3,7,0,0.436165,1.70836,1.81465,0.167284,3.20616,0.322788,0.0790167,0.365116,0.436165,0.436165,0.436165,0.436165,0.322788,0.284352,0.284352,0.487849,0.487849,0.487849,0.487849,0.959488
-46.1599,0.983888,0.450852,3,7,0,0.354371,1.14326,3.11133,0.14283,3.23448,0.454519,0.112965,0.338586,0.354371,0.354371,0.354371,0.354371,0.454519,0.248482,0.248482,0.43522,0.43522,0.43522,0.43522,0.960619
-49.0242,0.901608,0.450852,3,7,0,0.484775,2.1005,1.13679,0.19176,1.33242,0.501446,0.0593342,0.329236,0.484775,0.484775,0.484775,0.484775,0.501446,0.318542,0.318542,0.535615,0.535615,0.535615,0.535615,0.736161
-46.1555,0.976513,0.450852,3,7,0,0.377925,1.418,2.9917,0.1477,3.88481,0.493891,0.091533,0.358952,0.377925,0.377925,0.377925,0.377925,0.493891,0.255766,0.255766,0.446116,0.446116,0.446116,0.446116,0.979448
-49.2612,0.862106,0.450852,3,7,0,0.378726,1.20452,2.65756,0.151742,4.00612,0.726237,0.113556,0.35217,0.378726,0.378726,0.378726,0.378726,0.726237,0.261758,0.261758,0.454998,0.454998,0.454998,0.454998,0.981796
-45.3862,0.901867,0.450852,3,7,0,0.373628,1.34864,1.88333,0.159021,3.32954,0.484138,0.0969909,0.316805,0.373628,0.373628,0.373628,0.373628,0.484138,0.272428,0.272428,0.470638,0.470638,0.470638,0.470638,0.96419
-45.8276,0.951046,0.450852,3,7,0,0.415969,1.51143,2.03173,0.172351,1.69466,0.206713,0.0917609,0.361432,0.415969,0.415969,0.415969,0.415969,0.206713,0.291569,0.291569,0.498125,0.498125,0.498125,0.498125,0.816338
-46.7463,0.899026,0.450852,3,7,0,0.369533,1.75508,2.8883,0.174827,1.54852,0.230692,0.0638899,0.34896,0.369533,0.369533,0.369533,0.369533,0.230692,0.295068,0.295068,0.503071,0.503071,0.503071,0.503071,0.787437
-48.0273,0.833472,0.450852,3,7,0,0.425788,1.75214,2.27732,0.119424,4.00848,0.304899,0.073833,0.382119,0.425788,0.425788,0.425788,0.425788,0.304899,0.212465,0.212465,0.379788,0.379788,0.379788,0.379788,0.981839
-47.2355,0.935507,0.450852,3,7,0,0.434261,2.36025,1.08205,0.135305,3.96725,0.269689,0.0409928,0.28709,0.434261,0.434261,0.434261,0.434261,0.269689,0.237086,0.237086,0.417962,0.417962,0.417962,0.417962,0.981075
-45.6505,0.743007,0.450852,3,7,0,0.414129,1.71935,2.40027,0.176747,3.03612,0.428183,0.074205,0.37657,0.414129,0.414129,0.414129,0.414129,0.428183,0.29777,0.29777,0.506873,0.506873,0.506873,0.506873,0.951979
-47.5101,0.801992,0.450852,3,7,0,0.431251,2.5936,2.1634,0.185617,2.89994,0.369443,0.0322361,0.381686,0.431251,0.431251,0.431251,0.431251,0.369443,0.310117,0.310117,0.524061,0.524061,0.524061,0.524061,0.944974
-47.3953,0.993138,0.450852,3,7,0,0.352204,0.758161,1.61384,0.140544,2.93451,0.244809,0.165017,0.282072,0.352204,0.352204,0.352204,0.352204,0.244809,0.245037,0.245037,0.430031,0.430031,0.430031,0.430031,0.946843
-48.315,0.995422,0.450852,3,7,0,0.337708,0.617768,2.39489,0.190918,2.03715,0.269856,0.182074,0.306915,0.337708,0.337708,0.337708,0.337708,0.269856,0.317393,0.317393,0.534047,0.534047,0.534047,0.534047,0.8696
-48.315,0.745681,0.450852,2,3,0,0.337708,0.617768,2.39489,0.190918,2.03715,0.269856,0.182074,0.306915,0.337708,0.337708,0.337708,0.337708,0.269856,0.317393,0.317393,0.534047,0.534047,0.534047,0.534047,0.8696
-48.6607,0.903892,0.450852,3,7,0,0.349623,0.733289,2.47755,0.130937,2.52161,0.472837,0.167933,0.320272,0.349623,0.349623,0.349623,0.349623,0.472837,0.230391,0.230391,0.407703,0.407703,0.407703,0.407703,0.91967
-47.8477,1,0.450852,3,7,0,0.313588,0.714794,2.36465,0.164689,3.05953,0.528495,0.153437,0.284117,0.313588,0.313588,0.313588,0.313588,0.528495,0.280629,0.280629,0.482505,0.482505,0.482505,0.482505,0.95309
-47.5321,0.99353,0.450852,3,7,0,0.463285,2.65767,1.49637,0.165291,1.79669,0.190805,0.0324815,0.359537,0.463285,0.463285,0.463285,0.463285,0.190805,0.281494,0.281494,0.483749,0.483749,0.483749,0.483749,0.834154
-46.7988,0.993094,0.450852,3,7,0,0.43811,1.47583,1.15578,0.194561,1.95558,0.394659,0.100147,0.300188,0.43811,0.43811,0.43811,0.43811,0.394659,0.322348,0.322348,0.540788,0.540788,0.540788,0.540788,0.858518
-46.2423,0.93807,0.450852,3,7,0,0.410829,1.2848,1.21348,0.146099,3.53799,0.197536,0.113679,0.288747,0.410829,0.410829,0.410829,0.410829,0.197536,0.253379,0.253379,0.442558,0.442558,0.442558,0.442558,0.970928
-47.5346,0.85991,0.450852,3,7,0,0.513779,2.36442,1.51461,0.163254,4.40325,0.246385,0.0482974,0.400802,0.513779,0.513779,0.513779,0.513779,0.246385,0.278562,0.278562,0.479527,0.479527,0.479527,0.479527,0.987763
-47.0179,0.916272,0.450852,2,3,0,0.516751,2.19104,1.70959,0.15745,3.38882,0.249749,0.0577728,0.423251,0.516751,0.516751,0.516751,0.516751,0.249749,0.270138,0.270138,0.467302,0.467302,0.467302,0.467302,0.966251
-48.4217,0.719461,0.450852,4,9,0,0.384585,0.874304,2.11845,0.163435,1.55147,0.477457,0.160431,0.338351,0.384585,0.384585,0.384585,0.384585,0.477457,0.278823,0.278823,0.479903,0.479903,0.479903,0.479903,0.788064
-45.805,0.984939,0.450852,3,7,0,0.40362,1.66921,2.32841,0.16848,3.47334,0.490304,0.0760402,0.364287,0.40362,0.40362,0.40362,0.40362,0.490304,0.286063,0.286063,0.490294,0.490294,0.490294,0.490294,0.968987
-46.4048,0.99332,0.450852,3,7,0,0.367852,1.43999,2.20406,0.154706,5.48772,0.319795,0.087155,0.327258,0.367852,0.367852,0.367852,0.367852,0.319795,0.266121,0.266121,0.461422,0.461422,0.461422,0.461422,0.995863
-47.5287,0.973739,0.450852,3,7,0,0.500672,1.80085,0.66936,0.167841,1.58807,0.272102,0.0826902,0.24431,0.500672,0.500672,0.500672,0.500672,0.272102,0.285149,0.285149,0.488988,0.488988,0.488988,0.488988,0.79568
-48.1508,0.865008,0.450852,3,7,0,0.385561,1.73691,5.16994,0.145891,5.3685,0.275593,0.067883,0.383369,0.385561,0.385561,0.385561,0.385561,0.275593,0.253068,0.253068,0.442093,0.442093,0.442093,0.442093,0.995339
-47.1666,0.9333,0.450852,3,7,0,0.32362,1.32703,2.54447,0.142981,4.06049,0.387783,0.0858445,0.298211,0.32362,0.32362,0.32362,0.32362,0.387783,0.248709,0.248709,0.435562,0.435562,0.435562,0.435562,0.982759
-47.392,0.955626,0.450852,3,7,0,0.405378,1.24931,2.90145,0.189885,3.00322,0.442818,0.116223,0.383105,0.405378,0.405378,0.405378,0.405378,0.442818,0.315981,0.315981,0.532118,0.532118,0.532118,0.532118,0.950373
-47.0662,0.998866,0.450852,3,7,0,0.378481,1.75754,1.69358,0.162049,1.30056,0.345577,0.0652762,0.308894,0.378481,0.378481,0.378481,0.378481,0.345577,0.276821,0.276821,0.477012,0.477012,0.477012,0.477012,0.72762
-48.4935,0.96422,0.450852,3,7,0,0.50632,1.65543,1.4381,0.152724,5.79092,0.250577,0.0967118,0.38613,0.50632,0.50632,0.50632,0.50632,0.250577,0.263206,0.263206,0.457135,0.457135,0.457135,0.457135,0.996945
-46.3708,0.94854,0.450852,3,7,0,0.377353,1.82827,2.10538,0.157108,4.84714,0.461235,0.0606374,0.331392,0.377353,0.377353,0.377353,0.377353,0.461235,0.269638,0.269638,0.466572,0.466572,0.466572,0.466572,0.992149
-49.3604,0.485991,0.450852,2,3,0,0.379197,2.15054,1.77009,0.156004,7.28933,0.505899,0.0441467,0.314613,0.379197,0.379197,0.379197,0.379197,0.505899,0.268024,0.268024,0.464211,0.464211,0.464211,0.464211,0.999317
-48.5056,0.9459,0.450852,3,7,0,0.401351,1.08268,2.45205,0.155114,1.35154,0.262172,0.135932,0.366788,0.401351,0.401351,0.401351,0.401351,0.262172,0.26672,0.26672,0.462301,0.462301,0.462301,0.462301,0.741158
-46.2124,0.925607,0.450852,3,7,0,0.391064,1.6795,1.36365,0.177184,3.51733,0.426351,0.0729209,0.291058,0.391064,0.391064,0.391064,0.391064,0.426351,0.298383,0.298383,0.507733,0.507733,0.507733,0.507733,0.970321
-46.2832,0.956376,0.450852,3,7,0,0.382044,0.961769,2.60298,0.164571,2.0404,0.205089,0.146024,0.353753,0.382044,0.382044,0.382044,0.382044,0.205089,0.280459,0.280459,0.482261,0.482261,0.482261,0.482261,0.870023
-46.4519,0.756284,0.450852,2,3,0,0.36319,2.01788,3.50202,0.152603,2.04678,0.327057,0.0482814,0.352245,0.36319,0.36319,0.36319,0.36319,0.327057,0.263029,0.263029,0.456873,0.456873,0.456873,0.456873,0.87085
-49.0687,0.818907,0.450852,3,7,0,0.494144,1.12672,0.972408,0.173009,2.36384,0.405759,0.16015,0.307273,0.494144,0.494144,0.494144,0.494144,0.405759,0.2925,0.2925,0.499443,0.499443,0.499443,0.499443,0.905942
-48.8616,0.954963,0.450852,3,5,0,0.45865,0.883198,0.971501,0.166141,2.45957,0.372207,0.189633,0.285044,0.45865,0.45865,0.45865,0.45865,0.372207,0.282716,0.282716,0.485503,0.485503,0.485503,0.485503,0.914528
-46.9424,0.971445,0.450852,3,7,0,0.406219,1.17672,0.908643,0.177403,2.16272,0.424252,0.125233,0.242484,0.406219,0.406219,0.406219,0.406219,0.424252,0.29869,0.29869,0.508165,0.508165,0.508165,0.508165,0.884988
-45.6257,0.990205,0.450852,3,7,0,0.445132,1.49999,1.32497,0.162438,3.32755,0.41514,0.0993237,0.326811,0.445132,0.445132,0.445132,0.445132,0.41514,0.277383,0.277383,0.477824,0.477824,0.477824,0.477824,0.964119
-49.2953,0.814143,0.450852,3,7,0,0.431371,1.81755,3.0368,0.188799,5.79671,0.413684,0.0700648,0.41067,0.431371,0.431371,0.431371,0.431371,0.413684,0.314494,0.314494,0.530082,0.530082,0.530082,0.530082,0.996962
-47.5943,0.779758,0.450852,2,3,0,0.365398,0.904459,2.32135,0.174034,5.10022,0.394272,0.147899,0.329538,0.365398,0.365398,0.365398,0.365398,0.394272,0.293949,0.293949,0.501492,0.501492,0.501492,0.501492,0.993905
-48.7366,0.927258,0.450852,3,7,0,0.43854,2.03338,0.938597,0.122277,2.05914,0.2878,0.0574015,0.266993,0.43854,0.43854,0.43854,0.43854,0.2878,0.216946,0.216946,0.386826,0.386826,0.386826,0.386826,0.872437
-48.0348,0.997644,0.450852,3,7,0,0.521882,1.95502,1.30056,0.170108,3.86761,0.167302,0.0738783,0.379733,0.521882,0.521882,0.521882,0.521882,0.167302,0.288383,0.288383,0.493602,0.493602,0.493602,0.493602,0.979092
-47.5632,0.988188,0.450852,4,11,0,0.32018,1.11728,2.7706,0.15484,1.93745,0.588956,0.104752,0.300129,0.32018,0.32018,0.32018,0.32018,0.588956,0.266318,0.266318,0.461711,0.461711,0.461711,0.461711,0.855929
-47.5478,0.982166,0.450852,4,15,0,0.332113,0.893975,2.82717,0.170502,1.68966,0.520559,0.135843,0.312459,0.332113,0.332113,0.332113,0.332113,0.520559,0.288944,0.288944,0.4944,0.4944,0.4944,0.4944,0.815417
-47.8774,0.891624,0.450852,3,7,0,0.35982,0.851671,2.51406,0.133094,2.42035,0.449538,0.153535,0.330696,0.35982,0.35982,0.35982,0.35982,0.449538,0.233705,0.233705,0.412791,0.412791,0.412791,0.412791,0.911109
-45.0026,0.959414,0.450852,2,3,0,0.358457,1.42569,2.44894,0.154965,2.33886,0.319254,0.0861527,0.327492,0.358457,0.358457,0.358457,0.358457,0.319254,0.266502,0.266502,0.46198,0.46198,0.46198,0.46198,0.903563
-48.3922,0.554279,0.450852,2,3,0,0.461143,1.91751,3.14829,0.164397,1.50139,0.360367,0.067775,0.441348,0.461143,0.461143,0.461143,0.461143,0.360367,0.280208,0.280208,0.4819,0.4819,0.4819,0.4819,0.77718
-52.3947,0.963346,0.450852,2,3,0,0.429967,2.28746,9.45842,0.16088,1.66109,0.263094,0.0436522,0.429934,0.429967,0.429967,0.429967,0.429967,0.263094,0.275128,0.275128,0.47456,0.47456,0.47456,0.47456,0.810069
-51.5884,1,0.450852,3,7,0,0.369249,1.18368,0.713816,0.208167,1.65792,0.454291,0.113046,0.188402,0.369249,0.369249,0.369249,0.369249,0.454291,0.34054,0.34054,0.565112,0.565112,0.565112,0.565112,0.809465
-47.4118,1,0.450852,2,3,0,0.419282,1.1154,1.08662,0.168194,1.56085,0.410592,0.137434,0.277836,0.419282,0.419282,0.419282,0.419282,0.410592,0.285654,0.285654,0.48971,0.48971,0.48971,0.48971,0.790042
-46.6399,0.999361,0.450852,3,7,0,0.386619,2.00013,1.77202,0.181356,2.63427,0.528919,0.0523163,0.320898,0.386619,0.386619,0.386619,0.386619,0.528919,0.304213,0.304213,0.51588,0.51588,0.51588,0.51588,0.928229
-49.5083,0.966978,0.450852,3,7,0,0.37128,1.76217,2.51442,0.187159,1.78602,0.758369,0.0637382,0.341239,0.37128,0.37128,0.37128,0.37128,0.758369,0.312242,0.312242,0.526989,0.526989,0.526989,0.526989,0.832373
-49.0491,0.904609,0.450852,2,3,0,0.405322,1.72921,2.49045,0.167443,2.70484,0.762387,0.0719139,0.371732,0.405322,0.405322,0.405322,0.405322,0.762387,0.28458,0.28458,0.488174,0.488174,0.488174,0.488174,0.933119
-49.8668,0.985151,0.450852,3,7,0,0.426224,2.03298,1.73821,0.155667,2.98274,0.813458,0.0558115,0.351278,0.426224,0.426224,0.426224,0.426224,0.813458,0.267531,0.267531,0.463489,0.463489,0.463489,0.463489,0.949346
-47.4672,0.941732,0.450852,4,15,0,0.529742,1.72237,0.725468,0.155895,2.08113,0.364258,0.0946339,0.273295,0.529742,0.529742,0.529742,0.529742,0.364258,0.267864,0.267864,0.463977,0.463977,0.463977,0.463977,0.87521
-45.8366,1,0.450852,3,7,0,0.471233,2.00056,0.986817,0.160948,2.77971,0.438852,0.0637388,0.295576,0.471233,0.471233,0.471233,0.471233,0.438852,0.275226,0.275226,0.474703,0.474703,0.474703,0.474703,0.937944
-48.5257,0.887094,0.450852,3,7,0,0.373638,1.36301,2.3882,0.143788,6.65788,0.186494,0.0956101,0.33934,0.373638,0.373638,0.373638,0.373638,0.186494,0.249921,0.249921,0.437382,0.437382,0.437382,0.437382,0.998716
-50.1084,0.939104,0.450852,4,15,0,0.439631,2.25584,1.05525,0.145463,8.15348,0.236748,0.0460671,0.286593,0.439631,0.439631,0.439631,0.439631,0.236748,0.252429,0.252429,0.441137,0.441137,0.441137,0.441137,0.999712
-46.0553,0.990991,0.450852,3,7,0,0.357486,1.22242,4.05561,0.171323,2.07557,0.315277,0.105285,0.351293,0.357486,0.357486,0.357486,0.357486,0.315277,0.290111,0.290111,0.496057,0.496057,0.496057,0.496057,0.874516
-48.0164,0.961062,0.450852,3,7,0,0.415479,2.06702,1.40818,0.196008,1.18687,0.35088,0.0525838,0.313858,0.415479,0.415479,0.415479,0.415479,0.35088,0.324306,0.324306,0.543438,0.543438,0.543438,0.543438,0.694826
-49.0436,0.966536,0.450852,2,3,0,0.434146,1.4268,1.04519,0.213422,1.29268,0.317973,0.104228,0.281489,0.434146,0.434146,0.434146,0.434146,0.317973,0.347435,0.347435,0.574159,0.574159,0.574159,0.574159,0.725465
-48.1047,0.90444,0.450852,3,7,0,0.365122,1.2359,2.16644,0.166585,2.07927,0.120753,0.106095,0.323284,0.365122,0.365122,0.365122,0.365122,0.120753,0.283352,0.283352,0.486415,0.486415,0.486415,0.486415,0.874979
-55.4795,0.83355,0.450852,4,11,0,0.640828,2.29748,0.631542,0.145048,3.7404,0.812974,0.0644111,0.300054,0.640828,0.640828,0.640828,0.640828,0.812974,0.251808,0.251808,0.440208,0.440208,0.440208,0.440208,0.976255
-46.5058,0.988483,0.450852,4,11,0,0.396507,1.64956,2.18534,0.172057,1.56991,0.179452,0.0761825,0.351924,0.396507,0.396507,0.396507,0.396507,0.179452,0.291153,0.291153,0.497535,0.497535,0.497535,0.497535,0.791937
-46.0197,0.916486,0.450852,3,7,0,0.433108,1.27619,2.24538,0.15962,3.06282,0.201037,0.12088,0.387247,0.433108,0.433108,0.433108,0.433108,0.201037,0.273299,0.273299,0.471906,0.471906,0.471906,0.471906,0.953244
-45.348,0.980781,0.450852,3,7,0,0.421619,1.93367,1.26964,0.16383,2.42541,0.465315,0.0609731,0.303172,0.421619,0.421619,0.421619,0.421619,0.465315,0.279393,0.279393,0.480725,0.480725,0.480725,0.480725,0.911558
-45.4817,0.919704,0.450852,3,7,0,0.400595,1.71009,2.83092,0.162703,2.4916,0.193919,0.0724478,0.376977,0.400595,0.400595,0.400595,0.400595,0.193919,0.277765,0.277765,0.478377,0.478377,0.478377,0.478377,0.917223
-45.186,0.998599,0.450852,3,7,0,0.369208,1.10386,2.10708,0.156086,3.03816,0.407192,0.122425,0.324315,0.369208,0.369208,0.369208,0.369208,0.407192,0.268145,0.268145,0.464388,0.464388,0.464388,0.464388,0.952077
-46.3713,0.929187,0.450852,3,7,0,0.40239,1.26525,1.29744,0.166749,2.75017,0.540648,0.113542,0.292445,0.40239,0.40239,0.40239,0.40239,0.540648,0.283587,0.283587,0.486752,0.486752,0.486752,0.486752,0.936083
-46.7395,0.924668,0.450852,3,7,0,0.412639,1.95318,2.05064,0.145733,2.32113,0.147552,0.0585212,0.359552,0.412639,0.412639,0.412639,0.412639,0.147552,0.252833,0.252833,0.441741,0.441741,0.441741,0.441741,0.901837
-47.7185,0.871073,0.450852,3,7,0,0.477271,2.7659,1.36602,0.182435,1.71053,0.291948,0.0300295,0.35551,0.477271,0.477271,0.477271,0.477271,0.291948,0.305713,0.305713,0.517966,0.517966,0.517966,0.517966,0.819231
-46.6064,0.968266,0.450852,3,7,0,0.418834,1.99754,2.481,0.175947,2.38102,0.536267,0.0568229,0.383794,0.418834,0.418834,0.418834,0.418834,0.536267,0.296645,0.296645,0.505292,0.505292,0.505292,0.505292,0.907544
-46.0705,0.996119,0.450852,3,7,0,0.372382,1.39881,1.7746,0.132718,3.86477,0.333902,0.0919375,0.309244,0.372382,0.372382,0.372382,0.372382,0.333902,0.233128,0.233128,0.411908,0.411908,0.411908,0.411908,0.979032
-49.8741,0.873598,0.450852,3,7,0,0.423269,1.73939,4.33815,0.192085,1.20982,0.199908,0.0743377,0.417741,0.423269,0.423269,0.423269,0.423269,0.199908,0.318985,0.318985,0.536219,0.536219,0.536219,0.536219,0.701749
-48.1222,0.845761,0.450852,2,3,0,0.435252,2.61158,1.98291,0.180385,1.6843,0.178401,0.0319555,0.375331,0.435252,0.435252,0.435252,0.435252,0.178401,0.302861,0.302861,0.513997,0.513997,0.513997,0.513997,0.814425
-49.5224,0.868217,0.450852,2,3,0,0.422627,2.46381,5.38719,0.163901,1.84277,0.177977,0.0359699,0.420693,0.422627,0.422627,0.422627,0.422627,0.177977,0.279494,0.279494,0.480872,0.480872,0.480872,0.480872,0.841622
-49.9482,1,0.450852,3,7,0,0.431896,2.04554,4.5809,0.15604,1.65571,0.125689,0.0558489,0.427471,0.431896,0.431896,0.431896,0.431896,0.125689,0.268077,0.268077,0.464289,0.464289,0.464289,0.464289,0.809044
-51.9678,0.960166,0.450852,3,7,0,0.367228,1.3347,0.771847,0.156819,7.26997,0.525913,0.0966679,0.197511,0.367228,0.367228,0.367228,0.367228,0.525913,0.269216,0.269216,0.465955,0.465955,0.465955,0.465955,0.999304
-49.6258,0.9503,0.450852,3,7,0,0.464715,3.42926,1.2529,0.148728,2.1315,0.331625,0.0150618,0.331958,0.464715,0.464715,0.464715,0.464715,0.331625,0.257294,0.257294,0.448388,0.448388,0.448388,0.448388,0.881341
-48.7702,1,0.450852,2,3,0,0.470265,2.85913,1.20303,0.13389,2.07769,0.384865,0.026955,0.329052,0.470265,0.470265,0.470265,0.470265,0.384865,0.234923,0.234923,0.414657,0.414657,0.414657,0.414657,0.874781
-48.6871,0.98236,0.450852,3,7,0,0.43498,2.84295,0.957025,0.137465,2.16913,0.360746,0.0253392,0.267933,0.43498,0.43498,0.43498,0.43498,0.360746,0.240374,0.240374,0.422969,0.422969,0.422969,0.422969,0.885723
-49.4588,0.930123,0.450852,3,7,0,0.469552,3.32292,1.24877,0.138739,2.55905,0.30006,0.0169261,0.334857,0.469552,0.469552,0.469552,0.469552,0.30006,0.242308,0.242308,0.425902,0.425902,0.425902,0.425902,0.922622
-47.5064,1,0.450852,3,7,0,0.395891,0.825246,1.62491,0.15368,2.21822,0.16599,0.173451,0.317929,0.395891,0.395891,0.395891,0.395891,0.16599,0.264614,0.264614,0.459208,0.459208,0.459208,0.459208,0.891198
-46.8849,0.962258,0.450852,3,7,0,0.464211,1.93482,0.768888,0.1817,2.37548,0.38143,0.0670556,0.249036,0.464211,0.464211,0.464211,0.464211,0.38143,0.304692,0.304692,0.516547,0.516547,0.516547,0.516547,0.90703
-48.6177,0.84945,0.450852,4,15,0,0.342747,1.14434,3.33062,0.148653,1.50225,0.519426,0.109142,0.330486,0.342747,0.342747,0.342747,0.342747,0.519426,0.257183,0.257183,0.448223,0.448223,0.448223,0.448223,0.777372
-47.2764,0.99872,0.450852,3,7,0,0.330741,0.978906,3.67237,0.162824,1.744,0.453284,0.124267,0.322335,0.330741,0.330741,0.330741,0.330741,0.453284,0.27794,0.27794,0.47863,0.47863,0.47863,0.47863,0.82518
-46.0682,0.990924,0.450852,2,3,0,0.363631,1.23873,3.04854,0.165562,1.68589,0.410764,0.105363,0.346384,0.363631,0.363631,0.363631,0.363631,0.410764,0.281884,0.281884,0.484309,0.484309,0.484309,0.484309,0.814721
-45.5623,0.966082,0.450852,3,7,0,0.42317,1.47565,1.37872,0.154282,3.69808,0.442844,0.0967496,0.316573,0.42317,0.42317,0.42317,0.42317,0.442844,0.265499,0.265499,0.460509,0.460509,0.460509,0.460509,0.975229
-46.4593,0.958344,0.450852,3,7,0,0.395754,1.75102,2.58081,0.148355,4.34087,0.516867,0.0687019,0.365791,0.395754,0.395754,0.395754,0.395754,0.516867,0.25674,0.25674,0.447565,0.447565,0.447565,0.447565,0.986975
-47.6028,0.970326,0.450852,3,7,0,0.405365,2.02051,3.14868,0.146882,6.23674,0.33297,0.0537465,0.387971,0.405365,0.405365,0.405365,0.405365,0.33297,0.254547,0.254547,0.4443,0.4443,0.4443,0.4443,0.998044
-51.9695,0.82478,0.450852,3,7,0,0.38892,2.42743,2.95528,0.114039,6.26776,0.371885,0.0343273,0.368671,0.38892,0.38892,0.38892,0.38892,0.371885,0.203939,0.203939,0.366286,0.366286,0.366286,0.366286,0.998104
-47.234,0.993161,0.450852,3,7,0,0.43681,1.45325,2.40343,0.133389,3.99942,0.367516,0.10213,0.397319,0.43681,0.43681,0.43681,0.43681,0.367516,0.234157,0.234157,0.413484,0.413484,0.413484,0.413484,0.981674
-46.6517,0.979642,0.450852,3,7,0,0.464116,1.84447,3.28392,0.155973,2.58002,0.254948,0.0733806,0.446721,0.464116,0.464116,0.464116,0.464116,0.254948,0.267978,0.267978,0.464144,0.464144,0.464144,0.464144,0.924227
-48.5158,0.921823,0.450852,3,7,0,0.413614,2.67137,2.31606,0.137303,2.60904,0.177194,0.0286044,0.372806,0.413614,0.413614,0.413614,0.413614,0.177194,0.240129,0.240129,0.422596,0.422596,0.422596,0.422596,0.926395
-47.2732,0.9807,0.450852,3,7,0,0.358303,0.864309,1.26189,0.157031,3.74235,0.455918,0.150968,0.256861,0.358303,0.358303,0.358303,0.358303,0.455918,0.269527,0.269527,0.466409,0.466409,0.466409,0.466409,0.976302
-49.3967,0.873019,0.450852,3,7,0,0.397002,1.92364,5.04878,0.143262,4.52686,0.583181,0.0579917,0.394454,0.397002,0.397002,0.397002,0.397002,0.583181,0.249132,0.249132,0.436197,0.436197,0.436197,0.436197,0.989185
-47.2039,0.984162,0.450852,3,7,0,0.357383,0.998551,1.261,0.171053,1.88893,0.250286,0.131664,0.25611,0.357383,0.357383,0.357383,0.357383,0.250286,0.289727,0.289727,0.495512,0.495512,0.495512,0.495512,0.848767
