lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,R0,logm1,logm2,sensrate,logprop,r,params.1,params.2,params.3,params.4,params.5,params.6,params.7,params.8,params.9,blood.1,blood.2,blood.3,blood.4,blood.5,blood.6,blood.7,blood.8,prop
# Adaptation terminated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Step size = 0.464262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Diagonal elements of inverse mass matrix:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# 0.501615,0.120071,0.243412,0.0151765,0.0200817,0.344187,,,,,,,,,,,,,,,,,,,,,,,,,
37.2396,0.790123,0.464262,3,7,0,-33.6916,1.13185,2.5438,0.29151,0.132618,0.199541,0.379529,0.0222704,0.0716764,0.283457,0.283457,0.283457,0.283457,0.283457,0.283457,0.379529,0.411674,0.411674,0.411674,0.696861,0.696861,0.696861,0.696861,0.696861,0.180894
38.0192,0.989212,0.464262,4,23,0,-36.7465,1.2096,1.75808,0.327396,0.147247,0.17445,0.30564,0.0522173,0.0845782,0.302929,0.302929,0.302929,0.302929,0.302929,0.302929,0.30564,0.445111,0.445111,0.445111,0.734256,0.734256,0.734256,0.734256,0.734256,0.160081
37.2462,0.809512,0.464262,3,15,0,-33.8774,1.14712,1.75499,0.410654,0.128605,0.164952,0.294808,0.0496736,0.0967517,0.287281,0.287281,0.287281,0.287281,0.287281,0.287281,0.294808,0.402153,0.402153,0.402153,0.685712,0.685712,0.685712,0.685712,0.685712,0.152066
36.8148,0.889007,0.464262,2,7,0,-31.7344,1.10677,2.81409,0.318588,0.128958,0.168293,0.338956,0.0166194,0.0756206,0.277176,0.277176,0.277176,0.277176,0.277176,0.277176,0.338956,0.402997,0.402997,0.402997,0.68671,0.68671,0.68671,0.68671,0.68671,0.154894
34.3537,0.947864,0.464262,3,7,0,-33.3174,1.21811,2.39894,0.195069,0.17221,0.172284,0.191707,0.0277036,0.0540632,0.305059,0.305059,0.305059,0.305059,0.305059,0.305059,0.191707,0.497841,0.497841,0.497841,0.787728,0.787728,0.787728,0.787728,0.787728,0.15826
35.273,0.971249,0.464262,4,15,0,-32.0119,1.11984,2.21462,0.277819,0.153535,0.130756,0.444394,0.0306238,0.0680275,0.28045,0.28045,0.28045,0.28045,0.28045,0.28045,0.444394,0.458894,0.458894,0.458894,0.748877,0.748877,0.748877,0.748877,0.748877,0.122568
36.6458,1,0.464262,3,7,0,-34.5376,1.10331,2.30489,0.385249,0.148237,0.19433,0.37715,0.0275672,0.0883414,0.27631,0.27631,0.27631,0.27631,0.27631,0.27631,0.37715,0.447305,0.447305,0.447305,0.736614,0.736614,0.736614,0.736614,0.736614,0.176614
35.4322,0.903702,0.464262,3,15,0,-33.9041,1.1926,1.23592,0.336863,0.136314,0.153981,0.390723,0.0867842,0.0854179,0.298671,0.298671,0.298671,0.298671,0.298671,0.298671,0.390723,0.420307,0.420307,0.420307,0.706778,0.706778,0.706778,0.706778,0.706778,0.142711
33.1833,0.693246,0.464262,3,15,0,-30.8567,1.08727,2.46079,0.142386,0.125542,0.191731,0.304527,0.0232449,0.036137,0.272293,0.272293,0.272293,0.272293,0.272293,0.272293,0.304527,0.394783,0.394783,0.394783,0.676927,0.676927,0.676927,0.676927,0.676927,0.174471
34.4463,0.965018,0.464262,3,7,0,-32.0674,1.105,1.92145,0.637856,0.159296,0.198891,0.257263,0.0405123,0.130501,0.276734,0.276734,0.276734,0.276734,0.276734,0.276734,0.257263,0.471221,0.471221,0.471221,0.761566,0.761566,0.761566,0.761566,0.761566,0.180361
34.7317,0.999737,0.464262,3,7,0,-32.3719,1.15171,3.42789,0.760986,0.153998,0.1515,0.356274,0.00936115,0.153675,0.288432,0.288432,0.288432,0.288432,0.288432,0.288432,0.356274,0.459895,0.459895,0.459895,0.749921,0.749921,0.749921,0.749921,0.749921,0.140582
36.2489,0.76072,0.464262,3,7,0,-31.8804,1.17074,2.33244,0.522275,0.145201,0.161546,0.451781,0.0284573,0.119282,0.293198,0.293198,0.293198,0.293198,0.293198,0.293198,0.451781,0.440551,0.440551,0.440551,0.729317,0.729317,0.729317,0.729317,0.729317,0.149173
34.0367,0.957651,0.464262,3,7,0,-33.0221,1.03399,2.22559,0.209685,0.127711,0.184057,0.368719,0.0279676,0.0489832,0.25895,0.25895,0.25895,0.25895,0.25895,0.25895,0.368719,0.400012,0.400012,0.400012,0.683174,0.683174,0.683174,0.683174,0.683174,0.168111
35.2158,0.992375,0.464262,3,7,0,-32.5283,1.0466,1.90399,0.921211,0.140525,0.183226,0.346172,0.039047,0.15778,0.262109,0.262109,0.262109,0.262109,0.262109,0.262109,0.346172,0.42999,0.42999,0.42999,0.717684,0.717684,0.717684,0.717684,0.717684,0.16742
35.0142,0.966333,0.464262,4,15,0,-33.4289,1.08051,2.13159,0.213621,0.148365,0.136986,0.470828,0.0321061,0.0520487,0.2706,0.2706,0.2706,0.2706,0.2706,0.2706,0.470828,0.447587,0.447587,0.447587,0.736917,0.736917,0.736917,0.736917,0.736917,0.128018
36.5365,0.994593,0.464262,3,7,0,-33.5053,1.14131,1.67159,0.430021,0.168126,0.168108,0.35446,0.0537207,0.0998981,0.285828,0.285828,0.285828,0.285828,0.285828,0.285828,0.35446,0.489572,0.489572,0.489572,0.779782,0.779782,0.779782,0.779782,0.779782,0.154738
37.1605,0.984709,0.464262,3,7,0,-35.084,1.2394,2.40531,0.175274,0.124599,0.171194,0.327946,0.0280091,0.0499028,0.310393,0.310393,0.310393,0.310393,0.310393,0.310393,0.327946,0.392496,0.392496,0.392496,0.674174,0.674174,0.674174,0.674174,0.674174,0.157342
36.1324,0.9399,0.464262,3,7,0,-34.4264,1.11558,2.92987,0.775446,0.148725,0.182153,0.341427,0.0149201,0.150727,0.279383,0.279383,0.279383,0.279383,0.279383,0.279383,0.341427,0.448382,0.448382,0.448382,0.737768,0.737768,0.737768,0.737768,0.737768,0.166526
33.5936,0.974339,0.464262,3,15,0,-30.6765,1.0376,2.22383,0.771438,0.103357,0.231469,0.441446,0.0281144,0.13971,0.259853,0.259853,0.259853,0.259853,0.259853,0.259853,0.441446,0.33862,0.33862,0.33862,0.605529,0.605529,0.605529,0.605529,0.605529,0.206633
30.878,0.831741,0.464262,3,7,0,-27.4237,1.03283,2.6356,0.989207,0.104998,0.279017,0.463724,0.0185396,0.162471,0.258659,0.258659,0.258659,0.258659,0.258659,0.258659,0.463724,0.342949,0.342949,0.342949,0.611314,0.611314,0.611314,0.611314,0.611314,0.243473
36.6071,0.904241,0.464262,3,7,0,-25.9406,1.16424,2.08306,0.169296,0.122577,0.185849,0.416669,0.0363145,0.0454094,0.291569,0.291569,0.291569,0.291569,0.291569,0.291569,0.416669,0.387563,0.387563,0.387563,0.668191,0.668191,0.668191,0.668191,0.668191,0.169601
35.8496,0.987083,0.464262,4,15,0,-34.6548,1.25034,2.41025,0.126308,0.114315,0.200403,0.350099,0.0281171,0.0371551,0.313132,0.313132,0.313132,0.313132,0.313132,0.313132,0.350099,0.366985,0.366985,0.366985,0.642577,0.642577,0.642577,0.642577,0.642577,0.181599
34.3624,0.951205,0.464262,3,7,0,-32.5104,1.18854,1.14799,0.891243,0.124974,0.206222,0.186012,0.0944385,0.175573,0.297655,0.297655,0.297655,0.297655,0.297655,0.297655,0.186012,0.393405,0.393405,0.393405,0.67527,0.67527,0.67527,0.67527,0.67527,0.186347
34.8386,0.896891,0.464262,3,15,0,-32.1299,1.10308,0.901813,0.469772,0.121914,0.191622,0.260203,0.112112,0.103555,0.276252,0.276252,0.276252,0.276252,0.276252,0.276252,0.260203,0.385935,0.385935,0.385935,0.666203,0.666203,0.666203,0.666203,0.666203,0.174381
35.0919,0.830393,0.464262,3,7,0,-30.7544,1.13881,4.04402,0.378214,0.120803,0.170673,0.294753,0.00499867,0.0898139,0.285199,0.285199,0.285199,0.285199,0.285199,0.285199,0.294753,0.383202,0.383202,0.383202,0.662851,0.662851,0.662851,0.662851,0.662851,0.156903
33.1212,0.914226,0.464262,2,3,0,-30.4756,1.32333,4.54955,0.450537,0.117012,0.177258,0.301109,0.00350365,0.120207,0.331411,0.331411,0.331411,0.331411,0.331411,0.331411,0.301109,0.373777,0.373777,0.373777,0.651148,0.651148,0.651148,0.651148,0.651148,0.162436
34.5749,0.277258,0.464262,3,7,0,-26.5168,1.0399,3.19952,0.424627,0.142438,0.172439,0.311003,0.0106208,0.090105,0.26043,0.26043,0.26043,0.26043,0.26043,0.26043,0.311003,0.434334,0.434334,0.434334,0.722502,0.722502,0.722502,0.722502,0.722502,0.15839
31.1865,0.956701,0.464262,3,7,0,-29.9523,1.19961,1.96189,1.75761,0.159886,0.171662,0.283866,0.0422379,0.248618,0.300428,0.300428,0.300428,0.300428,0.300428,0.300428,0.283866,0.472466,0.472466,0.472466,0.762828,0.762828,0.762828,0.762828,0.762828,0.157736
32.2795,1,0.464262,3,7,0,-28.7665,1.07373,2.35354,1.26738,0.181249,0.173503,0.339058,0.0255545,0.193189,0.268903,0.268903,0.268903,0.268903,0.268903,0.268903,0.339058,0.515674,0.515674,0.515674,0.804314,0.804314,0.804314,0.804314,0.804314,0.159286
32.0245,0.898854,0.464262,3,7,0,-28.7657,1.12122,2.22923,0.101371,0.124169,0.145772,0.338975,0.0302168,0.0270693,0.280795,0.280795,0.280795,0.280795,0.280795,0.280795,0.338975,0.39145,0.39145,0.39145,0.672911,0.672911,0.672911,0.672911,0.672911,0.135645
34.0065,0.979518,0.464262,3,7,0,-30.7461,1.2082,2.8098,0.673251,0.151259,0.226,0.255787,0.0182204,0.148249,0.302579,0.302579,0.302579,0.302579,0.302579,0.302579,0.255787,0.453946,0.453946,0.453946,0.743682,0.743682,0.743682,0.743682,0.743682,0.202282
34.8474,1,0.464262,3,7,0,-32.2767,1.08493,1.50354,0.311545,0.113584,0.16761,0.412276,0.0604118,0.0727317,0.271706,0.271706,0.271706,0.271706,0.271706,0.271706,0.412276,0.36513,0.36513,0.36513,0.640217,0.640217,0.640217,0.640217,0.640217,0.154316
35.4562,0.98703,0.464262,3,15,0,-31.8039,1.12428,1.27486,0.322673,0.127079,0.160202,0.43476,0.0786876,0.0776514,0.281561,0.281561,0.281561,0.281561,0.281561,0.281561,0.43476,0.398493,0.398493,0.398493,0.681366,0.681366,0.681366,0.681366,0.681366,0.148028
35.9648,0.945676,0.464262,3,11,0,-33.7998,1.17378,1.15272,0.352904,0.120675,0.185998,0.386108,0.0928254,0.0874101,0.293958,0.293958,0.293958,0.293958,0.293958,0.293958,0.386108,0.382886,0.382886,0.382886,0.662462,0.662462,0.662462,0.662462,0.662462,0.169725
36.1505,0.915608,0.464262,3,7,0,-33.2457,1.26428,2.94076,0.596193,0.129829,0.197637,0.154958,0.0167259,0.142194,0.316623,0.316623,0.316623,0.316623,0.316623,0.316623,0.154958,0.405074,0.405074,0.405074,0.689156,0.689156,0.689156,0.689156,0.689156,0.179332
35.3905,0.837586,0.464262,3,15,0,-34.1305,1.13191,1.94381,0.147455,0.153279,0.14424,0.432282,0.0405813,0.0388639,0.283473,0.283473,0.283473,0.283473,0.283473,0.283473,0.432282,0.45834,0.45834,0.45834,0.748299,0.748299,0.748299,0.748299,0.748299,0.13432
34.0008,0.97839,0.464262,3,7,0,-32.4506,1.1729,1.6413,1.12436,0.164536,0.162076,0.220588,0.0569052,0.198313,0.293737,0.293737,0.293737,0.293737,0.293737,0.293737,0.220588,0.482188,0.482188,0.482188,0.772549,0.772549,0.772549,0.772549,0.772549,0.149623
36.5822,0.513449,0.464262,3,7,0,-29.8971,1.14286,1.91079,0.510617,0.142626,0.182359,0.208899,0.0423494,0.11445,0.286215,0.286215,0.286215,0.286215,0.286215,0.286215,0.208899,0.434758,0.434758,0.434758,0.72297,0.72297,0.72297,0.72297,0.72297,0.166698
35.3094,0.955365,0.464262,3,11,0,-33.9016,1.2404,1.60356,0.662067,0.120152,0.219887,0.335762,0.062495,0.150418,0.310643,0.310643,0.310643,0.310643,0.310643,0.310643,0.335762,0.381592,0.381592,0.381592,0.660868,0.660868,0.660868,0.660868,0.660868,0.19739
32.1143,0.250908,0.464262,4,15,0,-27.2354,1.02801,1.48919,0.361665,0.124528,0.195982,0.736076,0.0580697,0.078133,0.257453,0.257453,0.257453,0.257453,0.257453,0.257453,0.736076,0.392323,0.392323,0.392323,0.673965,0.673965,0.673965,0.673965,0.673965,0.177973
31.7702,0.918852,0.464262,3,7,0,-28.275,1.07856,1.22146,0.605589,0.141344,0.203991,0.6423,0.0796289,0.122697,0.270112,0.270112,0.270112,0.270112,0.270112,0.270112,0.6423,0.431853,0.431853,0.431853,0.719756,0.719756,0.719756,0.719756,0.719756,0.18453
31.9004,0.967152,0.464262,3,7,0,-28.4986,1.03419,1.19818,0.206378,0.130073,0.152202,0.294182,0.0781516,0.0482969,0.259,0.259,0.259,0.259,0.259,0.259,0.294182,0.405653,0.405653,0.405653,0.689837,0.689837,0.689837,0.689837,0.689837,0.141185
32.9129,0.994366,0.464262,3,7,0,-30.3001,1.0604,1.01994,0.254031,0.133168,0.139674,0.374009,0.0957674,0.0595746,0.265564,0.265564,0.265564,0.265564,0.265564,0.265564,0.374009,0.412967,0.412967,0.412967,0.698358,0.698358,0.698358,0.698358,0.698358,0.130358
32.993,0.827625,0.464262,3,7,0,-26.0452,1.03549,1.20966,0.41782,0.129888,0.15034,0.517351,0.0773563,0.0885645,0.259325,0.259325,0.259325,0.259325,0.259325,0.259325,0.517351,0.405214,0.405214,0.405214,0.689321,0.689321,0.689321,0.689321,0.689321,0.139584
35.0852,0.956634,0.464262,4,15,0,-31.7393,1.23198,1.66121,0.172902,0.142838,0.177981,0.167224,0.0585932,0.0489888,0.308533,0.308533,0.308533,0.308533,0.308533,0.308533,0.167224,0.435239,0.435239,0.435239,0.7235,0.7235,0.7235,0.7235,0.7235,0.163041
37.3749,0.993665,0.464262,3,7,0,-34.4118,1.14693,2.29378,0.551621,0.12614,0.191575,0.265454,0.0289773,0.121782,0.287233,0.287233,0.287233,0.287233,0.287233,0.287233,0.265454,0.396228,0.396228,0.396228,0.67866,0.67866,0.67866,0.67866,0.67866,0.174343
34.611,0.893474,0.464262,3,7,0,-32.2029,1.2724,5.28504,0.292639,0.150539,0.163012,0.281501,0.00161457,0.0808455,0.318655,0.318655,0.318655,0.318655,0.318655,0.318655,0.281501,0.452371,0.452371,0.452371,0.742015,0.742015,0.742015,0.742015,0.742015,0.150419
33.7223,0.803918,0.464262,4,15,0,-31.2679,1.04485,0.97547,0.389472,0.114948,0.178929,0.3639,0.0986531,0.0844105,0.261669,0.261669,0.261669,0.261669,0.261669,0.261669,0.3639,0.368584,0.368584,0.368584,0.644606,0.644606,0.644606,0.644606,0.644606,0.163835
34.6311,0.978928,0.464262,3,15,0,-32.2032,1.03516,1.93026,0.716664,0.15835,0.173512,0.473553,0.0376192,0.132635,0.259244,0.259244,0.259244,0.259244,0.259244,0.259244,0.473553,0.469216,0.469216,0.469216,0.759528,0.759528,0.759528,0.759528,0.759528,0.159293
34.4439,0.823774,0.464262,3,15,0,-29.2869,1.39758,1.79665,0.118576,0.144741,0.167697,0.150366,0.0580497,0.0391361,0.350007,0.350007,0.350007,0.350007,0.350007,0.350007,0.150366,0.439521,0.439521,0.439521,0.728194,0.728194,0.728194,0.728194,0.728194,0.15439
37.9292,1,0.464262,3,7,0,-33.9733,1.22439,2.34182,0.273545,0.156722,0.167272,0.331648,0.0294835,0.073384,0.306633,0.306633,0.306633,0.306633,0.306633,0.306633,0.331648,0.465749,0.465749,0.465749,0.755979,0.755979,0.755979,0.755979,0.755979,0.154031
36.7286,0.773586,0.464262,3,7,0,-34.8705,1.30194,2.88957,0.452511,0.155188,0.185096,0.245632,0.0181286,0.118674,0.326053,0.326053,0.326053,0.326053,0.326053,0.326053,0.245632,0.462461,0.462461,0.462461,0.752587,0.752587,0.752587,0.752587,0.752587,0.168975
35.4568,0.73865,0.464262,3,7,0,-33.2133,1.16958,1.98509,0.120256,0.136667,0.158412,0.403635,0.0402362,0.0331882,0.292907,0.292907,0.292907,0.292907,0.292907,0.292907,0.403635,0.421124,0.421124,0.421124,0.707708,0.707708,0.707708,0.707708,0.707708,0.146502
34.9331,0.990333,0.464262,3,7,0,-33.649,1.33577,2.43861,0.113017,0.150277,0.168683,0.422631,0.0291981,0.0357489,0.334525,0.334525,0.334525,0.334525,0.334525,0.334525,0.422631,0.451797,0.451797,0.451797,0.741406,0.741406,0.741406,0.741406,0.741406,0.155224
35.4925,0.826261,0.464262,3,7,0,-32.279,1.10992,1.99004,0.708782,0.162514,0.142354,0.304713,0.037995,0.141139,0.277965,0.277965,0.277965,0.277965,0.277965,0.277965,0.304713,0.477984,0.477984,0.477984,0.768374,0.768374,0.768374,0.768374,0.768374,0.132686
34.7955,0.994589,0.464262,4,31,0,-34.0971,1.12573,1.71176,0.709932,0.170946,0.143856,0.212505,0.0509009,0.143309,0.281926,0.281926,0.281926,0.281926,0.281926,0.281926,0.212505,0.495296,0.495296,0.495296,0.785299,0.785299,0.785299,0.785299,0.785299,0.133988
34.3665,0.887705,0.464262,3,15,0,-28.266,1.23355,1.98237,0.313505,0.100132,0.256796,0.500015,0.0425526,0.0831385,0.308928,0.308928,0.308928,0.308928,0.308928,0.308928,0.500015,0.330034,0.330034,0.330034,0.593914,0.593914,0.593914,0.593914,0.593914,0.226474
37.1065,1,0.464262,3,7,0,-33.8885,1.26265,3.02256,0.474201,0.139096,0.166283,0.205756,0.0153922,0.119408,0.316214,0.316214,0.316214,0.316214,0.316214,0.316214,0.205756,0.426721,0.426721,0.426721,0.714028,0.714028,0.714028,0.714028,0.714028,0.153194
36.92,0.842352,0.464262,3,7,0,-34.9483,1.161,1.83792,0.199772,0.142553,0.179361,0.43808,0.0462734,0.0526509,0.290757,0.290757,0.290757,0.290757,0.290757,0.290757,0.43808,0.434593,0.434593,0.434593,0.722788,0.722788,0.722788,0.722788,0.722788,0.164196
38.1444,0.837489,0.464262,2,7,0,-35.5619,1.20931,2.49209,0.363098,0.133819,0.167857,0.28753,0.0250573,0.0922141,0.302856,0.302856,0.302856,0.302856,0.302856,0.302856,0.28753,0.414493,0.414493,0.414493,0.70012,0.70012,0.70012,0.70012,0.70012,0.154525
35.007,0.777622,0.464262,3,7,0,-34.3811,1.2307,3.07881,0.145976,0.146276,0.189627,0.241991,0.0141822,0.0418619,0.308213,0.308213,0.308213,0.308213,0.308213,0.308213,0.241991,0.442953,0.442953,0.442953,0.731924,0.731924,0.731924,0.731924,0.731924,0.172732
33.5923,0.959664,0.464262,4,15,0,-32.5151,1.00698,1.81101,0.599995,0.130849,0.184802,0.508485,0.0412293,0.113782,0.252184,0.252184,0.252184,0.252184,0.252184,0.252184,0.508485,0.407494,0.407494,0.407494,0.691995,0.691995,0.691995,0.691995,0.691995,0.168731
36.1736,0.910254,0.464262,3,7,0,-30.1575,1.13888,2.31146,0.214488,0.112693,0.208168,0.472205,0.0282696,0.0550599,0.285218,0.285218,0.285218,0.285218,0.285218,0.285218,0.472205,0.362863,0.362863,0.362863,0.63732,0.63732,0.63732,0.63732,0.63732,0.18793
35.5034,0.887887,0.464262,3,15,0,-31.7101,1.19468,2.85839,0.179116,0.128033,0.213585,0.509202,0.0171619,0.049065,0.299193,0.299193,0.299193,0.299193,0.299193,0.299193,0.509202,0.400784,0.400784,0.400784,0.684091,0.684091,0.684091,0.684091,0.684091,0.192317
35.7501,0.755561,0.464262,2,7,0,-30.2817,1.22891,1.3364,0.49202,0.131397,0.21849,0.315595,0.0808771,0.1196,0.307764,0.307764,0.307764,0.307764,0.307764,0.307764,0.315595,0.408792,0.408792,0.408792,0.69351,0.69351,0.69351,0.69351,0.69351,0.196268
33.4088,0.860853,0.464262,4,15,0,-31.4826,1.01953,3.26283,0.266654,0.150912,0.179748,0.521676,0.00977398,0.0597627,0.255328,0.255328,0.255328,0.255328,0.255328,0.255328,0.521676,0.453186,0.453186,0.453186,0.742879,0.742879,0.742879,0.742879,0.742879,0.164519
32.5745,0.911392,0.464262,3,15,0,-30.7199,1.01839,1.29615,0.711851,0.117711,0.169321,0.40997,0.0697748,0.129884,0.255042,0.255042,0.255042,0.255042,0.255042,0.255042,0.40997,0.375525,0.375525,0.375525,0.653336,0.653336,0.653336,0.653336,0.653336,0.155762
31.3435,0.997083,0.464262,3,7,0,-29.3196,1.01178,1.2239,1.15575,0.137359,0.181413,0.246313,0.0745164,0.173615,0.253386,0.253386,0.253386,0.253386,0.253386,0.253386,0.246313,0.422725,0.422725,0.422725,0.709524,0.709524,0.709524,0.709524,0.709524,0.165909
29.4797,0.959212,0.464262,3,7,0,-28.711,1.013,1.2172,1.4547,0.142318,0.176774,0.193019,0.0751078,0.194463,0.253692,0.253692,0.253692,0.253692,0.253692,0.253692,0.193019,0.434062,0.434062,0.434062,0.722201,0.722201,0.722201,0.722201,0.722201,0.162031
31.1319,0.999588,0.464262,4,15,0,-27.6253,1.01111,0.901605,0.641285,0.156632,0.176239,0.52577,0.102787,0.119871,0.25322,0.25322,0.25322,0.25322,0.25322,0.25322,0.52577,0.465556,0.465556,0.465556,0.755781,0.755781,0.755781,0.755781,0.755781,0.161582
32.3647,0.959782,0.464262,3,15,0,-28.1465,1.01117,1.604,0.974447,0.167671,0.154016,0.347679,0.0509233,0.157663,0.253234,0.253234,0.253234,0.253234,0.253234,0.253234,0.347679,0.488641,0.488641,0.488641,0.778878,0.778878,0.778878,0.778878,0.778878,0.142742
35.5443,0.848709,0.464262,3,15,0,-26.4492,1.18689,3.41629,0.213894,0.140302,0.144108,0.422933,0.00975958,0.0572385,0.29724,0.29724,0.29724,0.29724,0.29724,0.29724,0.422933,0.429481,0.429481,0.429481,0.717116,0.717116,0.717116,0.717116,0.717116,0.134206
36.7324,0.954466,0.464262,3,15,0,-32.7653,1.26892,2.58649,0.414101,0.148238,0.146462,0.228756,0.0239241,0.10775,0.317784,0.317784,0.317784,0.317784,0.317784,0.317784,0.228756,0.447306,0.447306,0.447306,0.736615,0.736615,0.736615,0.736615,0.736615,0.136241
32.562,0.342592,0.464262,3,15,0,-30.9734,1.09515,2.70645,0.238206,0.147275,0.130459,0.226323,0.0183138,0.0581335,0.274266,0.274266,0.274266,0.274266,0.274266,0.274266,0.226323,0.445172,0.445172,0.445172,0.734322,0.734322,0.734322,0.734322,0.734322,0.122308
34.7543,1,0.464262,3,7,0,-32.2669,1.27469,1.65136,0.296097,0.164637,0.168157,0.445052,0.0612247,0.0818139,0.31923,0.31923,0.31923,0.31923,0.31923,0.31923,0.445052,0.482397,0.482397,0.482397,0.772756,0.772756,0.772756,0.772756,0.772756,0.154779
34.7137,0.813628,0.464262,3,7,0,-30.6621,1.03106,2.28133,0.213401,0.132209,0.166563,0.471255,0.0263762,0.0496207,0.258215,0.258215,0.258215,0.258215,0.258215,0.258215,0.471255,0.410708,0.410708,0.410708,0.695741,0.695741,0.695741,0.695741,0.695741,0.153431
35.3711,0.949483,0.464262,4,23,0,-31.6378,1.06483,2.97346,0.282292,0.147245,0.186311,0.522137,0.0136339,0.0655871,0.266672,0.266672,0.266672,0.266672,0.266672,0.266672,0.522137,0.445107,0.445107,0.445107,0.734251,0.734251,0.734251,0.734251,0.734251,0.169985
36.3227,0.993003,0.464262,3,7,0,-33.338,1.25235,1.90126,0.263767,0.152639,0.149513,0.15773,0.046851,0.0727152,0.313634,0.313634,0.313634,0.313634,0.313634,0.313634,0.15773,0.456951,0.456951,0.456951,0.746844,0.746844,0.746844,0.746844,0.746844,0.138872
36.4501,0.990519,0.464262,4,15,0,-35.6608,1.32839,2.00313,0.281371,0.150727,0.148546,0.171155,0.0448827,0.08159,0.332679,0.332679,0.332679,0.332679,0.332679,0.332679,0.171155,0.452783,0.452783,0.452783,0.742451,0.742451,0.742451,0.742451,0.742451,0.138039
36.3683,0.696057,0.464262,3,7,0,-33.3338,1.23902,4.05882,0.429899,0.150468,0.178482,0.263776,0.00535861,0.108425,0.310296,0.310296,0.310296,0.310296,0.310296,0.310296,0.263776,0.452215,0.452215,0.452215,0.74185,0.74185,0.74185,0.74185,0.74185,0.163461
34.4329,0.856115,0.464262,3,7,0,-31.6038,1.10068,0.983156,0.638898,0.162025,0.153599,0.333575,0.103129,0.130142,0.275651,0.275651,0.275651,0.275651,0.275651,0.275651,0.333575,0.476962,0.476962,0.476962,0.767352,0.767352,0.767352,0.767352,0.767352,0.142384
30.6195,0.749516,0.464262,3,7,0,-28.4284,1.04478,0.994861,0.322003,0.133981,0.126726,0.308405,0.0967525,0.0720341,0.261653,0.261653,0.261653,0.261653,0.261653,0.261653,0.308405,0.414872,0.414872,0.414872,0.700557,0.700557,0.700557,0.700557,0.700557,0.119025
32.2089,0.998447,0.464262,3,7,0,-28.5399,1.02429,2.8251,0.639915,0.148798,0.184188,0.685369,0.0152124,0.121248,0.25652,0.25652,0.25652,0.25652,0.25652,0.25652,0.685369,0.448544,0.448544,0.448544,0.737941,0.737941,0.737941,0.737941,0.737941,0.168221
33.7027,0.952652,0.464262,3,7,0,-29.1303,1.0586,3.89036,0.253968,0.121782,0.206457,0.439224,0.0054184,0.0594606,0.265114,0.265114,0.265114,0.265114,0.265114,0.265114,0.439224,0.385611,0.385611,0.385611,0.665806,0.665806,0.665806,0.665806,0.665806,0.186539
36.2054,0.845261,0.464262,3,15,0,-29.7033,1.24352,1.23538,0.271186,0.1272,0.171048,0.199062,0.0905385,0.0739709,0.311423,0.311423,0.311423,0.311423,0.311423,0.311423,0.199062,0.398784,0.398784,0.398784,0.681713,0.681713,0.681713,0.681713,0.681713,0.157219
35.2195,0.977021,0.464262,3,7,0,-33.7027,1.2423,4.87707,0.277932,0.154538,0.170225,0.307664,0.00237051,0.0754934,0.311119,0.311119,0.311119,0.311119,0.311119,0.311119,0.307664,0.46106,0.46106,0.46106,0.751134,0.751134,0.751134,0.751134,0.751134,0.156525
34.8903,0.962924,0.464262,3,15,0,-31.2044,1.31531,3.02866,0.209194,0.186758,0.142821,0.305277,0.0159366,0.0621787,0.329402,0.329402,0.329402,0.329402,0.329402,0.329402,0.305277,0.526229,0.526229,0.526229,0.813779,0.813779,0.813779,0.813779,0.813779,0.133091
35.4148,0.924854,0.464262,3,7,0,-30.8102,1.06303,1.98972,0.578669,0.151388,0.145278,0.426629,0.0364014,0.116966,0.266223,0.266223,0.266223,0.266223,0.266223,0.266223,0.426629,0.454226,0.454226,0.454226,0.743977,0.743977,0.743977,0.743977,0.743977,0.135218
35.2383,0.913771,0.464262,3,15,0,-32.5014,1.12223,1.28082,0.186522,0.135115,0.19382,0.395252,0.0780782,0.0478231,0.281049,0.281049,0.281049,0.281049,0.281049,0.281049,0.395252,0.41752,0.41752,0.41752,0.703597,0.703597,0.703597,0.703597,0.703597,0.176193
36.3504,0.995547,0.464262,3,7,0,-33.4551,1.19717,3.1808,0.563985,0.150367,0.185913,0.213766,0.0124581,0.129239,0.299815,0.299815,0.299815,0.299815,0.299815,0.299815,0.213766,0.451994,0.451994,0.451994,0.741615,0.741615,0.741615,0.741615,0.741615,0.169654
34.422,0.928078,0.464262,3,7,0,-31.3969,1.41617,3.99479,0.213817,0.107323,0.208141,0.252703,0.00652982,0.0682738,0.354662,0.354662,0.354662,0.354662,0.354662,0.354662,0.252703,0.349031,0.349031,0.349031,0.619363,0.619363,0.619363,0.619363,0.619363,0.187908
35.9595,0.99242,0.464262,3,7,0,-32.8178,1.18717,1.49615,0.291821,0.138818,0.185434,0.503007,0.0665952,0.075249,0.297312,0.297312,0.297312,0.297312,0.297312,0.297312,0.503007,0.426083,0.426083,0.426083,0.713311,0.713311,0.713311,0.713311,0.713311,0.169256
